,Unnamed: 0,struct,comp,E_P0,V_P0,Vf_P0,B0,BP0,c1s,Ncontent,Hcontent
524,524,cf582,Lu8 H15 N2,-0.7859978258836782,9.1480757443906,-5.2392242556094,105.28378437682284,22.459279639749504,-13.049017037193313,2.0,15.0
525,525,cf549,Lu8 H4 N1,-0.4983959989320003,16.39590084127623,-4.538618389493002,123.79984836296056,20.704710033019,-8.416199778979049,1.0,4.0
526,526,cf945,Lu8 H12 N4,-0.9550951403137636,10.236931570978676,-5.153693429021321,89.58268827072143,4.285599403187425,-8.82133406291856,4.0,12.0
527,527,cf179,Lu8 H4 N1,-0.5418447028149296,19.078058090199605,-1.856461140569628,57.98542214918604,3.988381500745017,-3.0614832722254115,1.0,4.0
528,528,cf710,Lu8 H10 N6,-0.8806175346423212,10.831623007034446,-5.23848115963222,47.15682587307814,2.808536658654293,-4.373655317303252,6.0,10.0
529,529,cf522,Lu8 H17 N3,-0.7668601575101742,10.115672602585134,-3.7300863259862944,73.70372145144349,5.101316819247634,-7.361641583298861,3.0,17.0
530,530,cf374,Lu8 H9 N5,-1.107425170494852,11.983125321312883,-4.575908769596207,59.01156921242428,12.41315624181899,-5.14520251872767,5.0,9.0
531,531,cf380,Lu8 H8 N1,-0.6192233768130845,13.912837848675643,-3.6523827395596498,69.90294075256102,5.982078304111024,-5.090752491782687,1.0,8.0
532,532,cf1547,Lu8 H17 N2,-0.772428179287494,9.417983196441051,-4.393590877633024,85.49915088242707,4.021037656706524,-9.145066266633613,2.0,17.0
533,533,cf387,Lu8 N4 H12,-0.9484500901459492,10.44067686588234,-4.949948134117659,84.68593440579986,5.031254062609607,-8.19354349128435,4.0,12.0
534,534,cf525,Lu8 H15 N6,-0.6427670119617311,9.354251706768675,-5.085662086334772,73.13563432018239,6.527676175621039,-7.936943530432536,6.0,15.0
535,535,cf980,Lu8 H12 N1,-0.6331897378314308,11.536556628468423,-3.942907657245861,79.8524549888994,4.702414640683854,-6.985333799627088,1.0,12.0
536,536,cf974,Lu8 N6 H8,-0.9670631781310394,11.208750337850736,-5.720908753058357,70.86357220640814,13.757681800724542,-6.6626411501328064,6.0,8.0
537,537,cf1115,Lu8 H20 N2,-0.6412996390538562,9.000577014339278,-4.091339652327391,71.26022139478593,5.512504958109706,-8.009567573317266,2.0,20.0
538,538,cf1571,Lu8 N3 H10,-0.8374790077699193,11.713873350526857,-4.5421385542350485,61.33159027490969,1.673899793317769,-5.249528883102256,3.0,10.0
539,539,cf345,Lu8 H17 N1,-0.7207536815773122,9.930826988202352,-3.843932627182264,92.6900234064467,3.966687045484729,-9.4009379352611,1.0,17.0
540,540,cf177,Lu8 H7 N2,-0.7592713764170185,14.231088396346273,-3.813764544830197,77.79604306629469,4.233910018241482,-5.509856488232078,2.0,7.0
541,541,cf973,Lu8 H10 N8,-0.7774770808145359,10.658362250727622,-5.311637749272379,71.50865693324327,8.663245891654373,-6.870595505820024,8.0,10.0
542,542,cf389,Lu8 H12 N4,-0.9478439931420628,10.425722142887384,-4.964902857112613,33.65138637810007,17.52173147444025,-3.4982772006727765,4.0,12.0
543,543,cf170,Lu8 H7 N4,-1.1532119227256197,11.862181555842982,-5.837818444157016,121.21803674042572,4.048322962329459,-10.294746511931242,4.0,7.0
544,544,cf342,Lu8 N6 H7,-1.1819517789408565,10.739671608157252,-6.681161725176082,131.67055918260175,8.537274822519661,-12.548055711114596,6.0,7.0
545,545,cf726,Lu8 H8 N4,-0.988917465224222,13.451654324123988,-3.694095675876011,82.72801748013144,4.420817827268857,-6.201744570185988,4.0,8.0
546,546,cf514,Lu8 N8 H9,-0.980192937257816,10.802946129264813,-5.541253870735188,57.82626686444367,10.2998366159606,-5.525764325756066,8.0,9.0
547,547,cf1320,Lu8 H15 N4,-0.7596614238055837,10.285025503138668,-4.130530052416888,73.32658416457043,17.408530554910676,-7.719899771137548,4.0,15.0
548,548,cf184,Lu8 N5 H8,-0.9730466666937684,11.920522813169098,-5.112036710640424,84.66152764585438,5.786665368449274,-7.191328746957577,5.0,8.0
549,549,cf1343,Lu8 N2 H2,-0.6877648768907724,19.883652146144225,-2.9236395205224426,57.80169843247791,6.44927169444695,-2.950223085797394,2.0,2.0
550,550,cf583,Lu8 H14 N2,-0.7455525624051612,9.867297739809551,-4.843848093523782,53.30153246613161,22.092897620165264,-6.102374509918835,2.0,14.0
551,551,cf577,Lu8 N7 H10,-0.9199741260654992,11.219353559159442,-4.798696440840556,67.44129687344773,22.909064539774725,-6.846729913972709,7.0,10.0
552,552,cf321,Lu8 H17 N5,-0.5995936815243719,9.65247989223496,-4.254811774431707,28.924604956587253,28.93577578944149,-3.652606852044244,5.0,17.0
553,553,cf1185,Lu8 N4 H10,-0.9751548546310832,11.451191381324085,-4.737217709585005,84.49224838271913,5.311002582173478,-7.459741876652916,4.0,10.0
554,554,cf910,Lu8 H11 N6,-0.8262931995093823,10.00410554823232,-5.687794451767681,78.30351082414099,6.98002543050838,-7.959174406842212,6.0,11.0
555,555,cf1182,Lu8 H4 N3,-0.9273607533813144,15.554770774202764,-4.5576458924639,86.12525196470288,4.803035266091484,-5.589416625245404,3.0,4.0
556,556,cf570,Lu8 H17 N5,-0.5859563016924464,9.50099060428138,-4.406301062385286,65.65362563560831,4.155810672873825,-6.9634172828658505,5.0,17.0
557,557,cf584,Lu8 N5 H7,-1.1244747567041486,11.154082237741978,-6.399355262258021,134.48612179110523,19.002605433618776,-13.232936728335469,5.0,7.0
558,558,cf1512,Lu8 H13 N4,-0.8912912511621834,9.749188004159103,-5.290411995840895,105.30563068064984,4.978688222295903,-10.909496585098609,4.0,13.0
559,559,cf1176,Lu8 N3 H10,-0.8730645613284738,10.907964105990644,-5.348047798771264,99.3383865233454,6.586925122000186,-9.24698926643861,3.0,10.0
560,560,cf319,Lu8 N5 H8,-0.999849427913432,11.182487616888736,-5.850071906920786,108.0241181668721,5.34524844032999,-9.76755896702166,5.0,8.0
561,561,cf546,Lu8 N5 H5,-1.187539982473633,12.57274091535173,-6.196078529092712,114.8365616868482,9.459888822658677,-9.388796760154152,5.0,5.0
562,562,cf310,Lu8 H7 N2,-0.7413818937476369,14.191814750751597,-3.853038190424873,58.29871947703853,8.877892477024153,-4.210908655108909,2.0,7.0
563,563,cf780,Lu8 H13 N8,-0.6926297379119707,9.672809373984288,-5.329432005326055,51.12807718053202,17.123230309812293,-5.710305516389253,8.0,13.0
564,564,cf921,Lu8 N8 H8,-1.183856848616415,10.505537257897876,-6.244046075435459,94.59845148740946,28.82473790254837,-10.961001263604736,8.0,8.0
565,565,cf579,Lu8 N5 H4,-1.206181267979178,13.007054317070116,-6.476695682929879,118.45132326679254,3.979782063985856,-9.172734469969898,5.0,4.0
566,566,cf919,Lu8 H4 N8,-1.3572545127877675,10.743434662642931,-8.033065337357067,111.23266468256332,28.802862847941512,-12.599625706430322,8.0,4.0
567,567,cf773,Lu8 N4 H7,-1.063619908061044,12.098285545420296,-5.601714454579705,81.51329811537502,9.5602010511185,-6.929125078861032,4.0,7.0
568,568,cf541,Lu8 H6 N3,-0.8748681834780762,14.025364485025634,-4.4991208090920125,73.23755281382458,6.085544061306527,-5.292674531851255,3.0,6.0
569,569,cf328,Lu8 N4 H17,-0.715219978352001,9.886513838423918,-3.991072368472634,85.03097189063965,4.609208888051342,-8.677516729688998,4.0,17.0
570,570,cf388,Lu8 H2 N2,-0.7155691915237791,19.518004847472277,-3.2892868191943925,66.75660238824551,4.269265185863151,-3.4476252743738574,2.0,2.0
571,571,cf972,Lu8 H16 N8,-0.6185283340450951,9.665091293051717,-4.5508462069482825,72.51840125139567,11.864158978558637,-7.813433564648156,8.0,16.0
572,572,cf1321,Lu8 H16 N2,-0.7797279000766978,9.686313479642994,-4.402051904972391,90.96847147142532,4.358032561053062,-9.468823251497469,2.0,16.0
573,573,cf185,Lu8 H10 N7,-0.8658027504698839,11.900739570477908,-4.117310429522092,19.371247804383717,14.597458389027585,-1.725308339705993,7.0,10.0
574,574,cf343,Lu8 H8 N2,-0.7658728072621872,12.819749682229864,-4.590111428881247,53.44275836811087,19.027595944318104,-4.576327841544295,2.0,8.0
575,575,cf149,Lu8 H9 N3,-0.8620870178565383,12.288969620718232,-4.4490928792817686,80.35181153316867,6.210592520301478,-6.630154730760048,3.0,9.0
576,576,cf1319,Lu8 H19 N3,-0.7212129964415604,9.34754959152928,-4.016158741804054,84.0621365455128,8.387459960045893,-9.197947911061766,3.0,19.0
577,577,cf981,Lu8 N4 H4,-1.108144299482774,13.931287194896504,-5.847150305103495,110.94699991437416,3.714163066668946,-8.016403531639833,4.0,4.0
578,578,cf512,Lu8 H6 N1,-0.6114427531720139,15.666443811087792,-3.35880618891221,71.93832840139346,4.673536653779963,-4.633718391279514,1.0,6.0
579,579,cf344,Lu8 H10 N3,-0.8917842988199222,11.522983874196672,-4.733028030565234,91.7781739044208,4.768974275257242,-8.03954906608817,3.0,10.0
580,580,cf1326,Lu8 N4 H7,-1.0234561173810537,13.125971687626764,-4.574028312373236,77.84441243708093,5.774866902298211,-6.004784380112129,4.0,7.0
581,581,cf182,Lu8 H15 N7,-0.5966078204398703,9.595126013966285,-4.855748986033715,80.46086343293523,4.486055154269843,-8.457615729027921,7.0,15.0
582,582,cf1114,Lu8 H9 N4,-0.9543368620486165,11.83659302330655,-4.807692690979162,72.45633317094774,4.745179741993783,-6.178419706661356,4.0,9.0
583,583,cf1570,Lu8 H7 N2,-0.7548099871098256,14.002893298786285,-4.041959642390185,43.46181606685396,13.674437586951436,-3.269109075367376,2.0,7.0
584,584,cf943,Lu8 N6,-1.0655905643008217,17.266230230654436,-5.557519769345565,87.84178553938915,4.039262174462873,-5.125150509183262,6.0,0.0
585,585,cf716,Lu8 N8 H10,-0.91987479484949,11.088626248043036,-4.881373751956965,151.6542195557277,24.32013220173812,-15.809330900796873,8.0,10.0
586,586,cf524,Lu8 H13 N2,-0.7724126435439204,10.56005882181643,-4.503093352096613,63.078548937383424,2.572729171739269,-5.998054125856879,2.0,13.0
587,587,cf1546,Lu8 N3 H6,-0.9450258325266664,13.314585359211437,-5.20989993490621,105.22397860006136,3.313586974569697,-7.947704879417109,3.0,6.0
588,588,cf1310,Lu8 H14 N3,-0.8449857545935083,10.104406713091134,-4.609043286908864,60.96866572732232,2.030379450641768,-6.053060128474715,3.0,14.0
589,589,cf386,Lu8 H5 N3,-0.8953071369969621,14.250404294149437,-5.018423830850562,85.44130465049223,5.710866576393268,-6.0694712166871705,3.0,5.0
590,590,cf1328,Lu8 N4 H5,-1.0887521250877077,13.147668152009029,-5.8564494950497945,94.06058673273594,8.314677086625196,-7.314887516752192,4.0,5.0
591,591,cf381,Lu8 H10 N6,-0.9119556799232668,10.16043732803402,-5.909666838632648,47.15791572762427,21.784455167432444,-5.227313683549378,6.0,10.0
592,592,cf523,Lu8 H10 N4,-1.0106333268935983,10.258128666423774,-5.930280424485317,104.64240284389174,15.89091647395852,-10.91489147115548,4.0,10.0
593,593,cf375,Lu8 N4 H6,-0.9990414227674288,14.065861271802028,-4.249972061531306,50.38552976684486,9.699837360819672,-3.686500689124359,4.0,6.0
594,594,cf147,Lu8 H7 N7,-1.0734833832539152,11.576915107457156,-5.723368983451935,91.63084120287397,6.764615395107499,-8.041935686969872,7.0,7.0
595,595,cf191,Lu8 H14 N5,-0.7821181149176684,9.748909600125812,-4.968636696170483,91.371152306772,5.69558237051879,-9.487276309716847,5.0,14.0
596,596,cf165,Lu8 N5 H9,-1.1431408617751335,10.343260502254113,-6.215773588654978,112.84553199446124,13.168118648535929,-11.453162441377511,5.0,9.0
597,597,cf501,Lu8 H11 N6,-0.9410021005029556,10.342063400274982,-5.349836599725018,85.63551103686102,4.842371045079459,-8.359792281298024,6.0,11.0
598,598,cf368,Lu8 H11 N4,-0.9302979417173092,11.34330946452038,-4.428864448523099,45.6625305281234,3.516924642368365,-4.050180249347194,4.0,11.0
599,599,cf966,Lu8 H4 N6,-1.3763968137096123,12.54322976847562,-6.678575787079938,127.91845832205472,4.265132416912632,-10.279698129173244,6.0,4.0
600,600,cf506,Lu8 N1 H1,-0.335220066315378,24.515434206786725,-0.7149407932132761,45.746017125879504,4.418458534864101,-1.88168917382456,1.0,1.0
601,601,cf350,Lu8 H8 N2,-0.7938404881036453,12.157128013348244,-5.252733097762867,122.70329111547623,13.835231437082552,-10.64220595765227,2.0,8.0
602,602,cf1564,Lu8 H18 N3,-0.6799031530365404,9.443624554809947,-4.152797858983155,83.04805741534177,4.358733794337636,-8.866561136208269,3.0,18.0
603,603,cf961,Lu8 N4 H12,-0.9486817614579196,11.954791136075391,-3.4358338639246093,71.11730653824979,5.291158737852363,-6.014011916540287,4.0,12.0
604,604,cf539,Lu8 H6 N4,-1.0554679957406026,12.164351942767382,-6.151481390565952,101.50353220445108,12.77689665449338,-8.73793499956027,4.0,6.0
605,605,cf968,Lu8 N5 H12,-0.7651105485716835,10.727529832989305,-4.638220167010693,105.37722893573084,4.336659189605595,-9.903435711031396,5.0,12.0
606,606,cf392,Lu8 N3 H5,-0.9083276977207788,14.011685140990709,-5.25714298400929,102.48972638612663,11.435782658786769,-7.598139862194223,3.0,5.0
607,607,cf1555,Lu8 H11,-0.4566032183892706,12.8445842909459,-3.138836761685679,68.12468778524874,4.506294932066191,-5.349614229687627,0.0,11.0
608,608,cf705,Lu8 H12 N6,-0.9241936070566924,10.643165034772789,-4.699623426765671,74.68269639757261,8.606863704020444,-7.183966491227089,6.0,12.0
609,609,cf537,Lu8 H13 N7,-0.7278589127547873,9.723768453333395,-5.28681190380946,69.63903284451548,20.402634566360128,-7.960172471734509,7.0,13.0
610,610,cf153,Lu8 H8 N4,-1.0431304819583602,11.481563362316509,-5.66418663768349,101.93354102422197,6.764753018105377,-9.020447392233754,4.0,8.0
611,611,cf361,Lu8 H12 N2,-0.7693466918810207,11.424983436181844,-4.022175654727247,84.41111738710536,3.950934600662988,-7.441330298707524,2.0,12.0
612,612,cf138,Lu8 H6 N4,-1.040754328996829,13.840625002843236,-4.475208330490097,75.42742184268806,7.010682371077792,-5.5422945649165625,4.0,6.0
613,613,cf1165,Lu8 H7 N4,-1.1097840589952142,12.55378060893146,-5.146219391068539,108.5886956648974,3.993219385539613,-8.712897339626132,4.0,7.0
614,614,cf1357,Lu8 N4 H4,-1.0772513669608088,12.956292430287723,-6.822145069712276,110.41045036233352,18.04309124039029,-9.276100727406703,4.0,4.0
615,615,cf597,Lu8 H15 N5,-0.7310796121263203,9.502933995996347,-4.925235646860794,70.45182441408171,8.78673440285972,-7.596372281424072,5.0,15.0
616,616,cf563,Lu8 H17 N1,-0.7207582647651389,9.931114426676588,-3.843645188708028,92.7155811405094,3.951589218466903,-9.402903095421172,1.0,17.0
617,617,cf751,Lu8 N6 H5,-1.0725294497571762,12.356422685288008,-6.201866788396203,96.09025425736591,18.136969125885933,-8.471605759935287,6.0,5.0
618,618,cf107,Lu8 N5 H2,-1.3187730920374936,14.755849132380895,-6.443734200952436,135.68097852810757,1.344476823630681,-9.214867681389658,5.0,2.0
619,619,cf903,Lu8 N8 H9,-0.9260798897739732,11.244721780610313,-5.099478219389689,71.26969142802812,5.551893431792777,-6.412730792688495,8.0,9.0
620,620,cf100,Lu8 H6 N4,-1.0499302479349557,11.713602072966616,-6.602231260366718,196.073442146472,20.665450133412044,-18.6508757416382,4.0,6.0
621,621,cf332,Lu8 N3 H8,-0.885654418245203,12.290322133667583,-4.980533129490311,67.23338056694078,11.148515173848423,-5.673249722623177,3.0,8.0
622,622,cf1196,Lu8 H12 N4,-0.9738611449132198,9.586862134356004,-5.803762865643994,129.7487535199409,16.846256098909947,-14.588770555770605,4.0,12.0
623,623,cf564,Lu8 H11 N4,-0.9453616411881977,11.98852255746566,-3.783651355577816,82.01563054648798,3.7439384269613,-6.886796063762815,4.0,11.0
624,624,cf590,Lu8 H12 N5,-0.9046137342514704,9.99952685514404,-5.366223144855958,69.00589928686938,10.79971432078225,-7.142967724269805,5.0,12.0
625,625,cf1162,Lu8 H8 N2,-0.7831261641436463,13.073398002129789,-4.336463108981322,78.66154111607473,8.206675298127502,-6.149182040541267,2.0,8.0
626,626,cf935,Lu8 N8 H10,-0.866420621268984,10.711670120127453,-5.258329879872548,136.89308891639405,22.467669024570707,-14.491289097311002,8.0,10.0
627,627,cf109,Lu8 N7 H2,-1.5234331742283436,12.735500560970772,-7.707514144911581,157.40332510500244,0.699982103428863,-12.37647787625137,7.0,2.0
628,628,cf1359,Lu8 N3 H9,-0.8775532956955431,11.017663340856345,-5.720399159143656,112.05802359908772,14.857660164835972,-10.80033358887714,3.0,9.0
629,629,cf552,Lu8 N4 H4,-1.106593742977566,14.031246207190842,-5.747191292809157,84.30170201331487,7.284242172293736,-6.116725529318815,4.0,4.0
630,630,cf136,Lu8 H16 N1,-0.7390482875687303,10.300197735178038,-3.760952264821962,91.12161410307904,4.031578314300828,-8.911901660406782,1.0,16.0
631,631,cf304,Lu8 H20 N4,-0.6857498361391663,9.233717303040407,-3.963001446959593,47.898236996396605,16.799461679332094,-5.589512724352175,4.0,20.0
632,632,cf1154,Lu8 N4 H7,-1.0440642587215592,11.915252125585065,-5.784747874414935,102.73322261510653,10.560323095194846,-8.912861214753773,4.0,7.0
633,633,cf758,Lu8 N8 H8,-0.969384705702396,10.798316137122178,-5.951267196211155,64.90266253264791,13.689338093763425,-6.331241657897908,8.0,8.0
634,634,cf932,Lu8 N6 H10,-0.9256848701461422,10.340781824247593,-5.729322342419074,97.10961992424288,5.686968885431254,-9.505723364618422,6.0,10.0
635,635,cf793,Lu8 H12 N6,-0.8650175023436671,10.763082491420665,-4.579705970117796,71.12865592097347,4.845707330722074,-6.672074824141062,6.0,12.0
636,636,cf1153,Lu8 N3 H3,-0.869146629552623,18.008173390485283,-3.068344466657572,60.75649602710052,4.472691549287205,-3.4026804197607894,3.0,3.0
637,637,cf1361,Lu8 N4 H10,-0.9912344109080468,11.292536317917545,-4.895872772991546,84.86906697006773,5.885929352519565,-7.612364767026577,4.0,10.0
638,638,cf1395,Lu8 H7 N1,-0.6108750682033133,14.76198736021128,-3.487622014788718,66.32910047788612,5.167958685931786,-4.540739733840337,1.0,7.0
639,639,cf767,Lu8 H12 N8,-0.840617308081294,10.43190341486619,-4.869882299419522,207.96637983052128,27.55458895620919,-23.89947842947612,8.0,12.0
640,640,cf704,Lu8 N8 H13,-0.6637598975970016,9.824832626818708,-5.177408752491637,79.81095427062739,5.437005707384728,-8.216101317154259,8.0,13.0
641,641,cf360,Lu8 H18 N6,-0.597327421884529,9.351175914818189,-4.355152210181812,43.72317383446214,10.942214431101595,-4.843476122971484,6.0,18.0
642,642,cf152,Lu8 H14 N5,-0.8354538539985057,10.168118558237412,-4.549427738058885,85.96824236203221,5.559001343502016,-8.55449099289413,5.0,14.0
643,643,cf1130,Lu8 N3 H8,-0.8976367791459013,12.244874456440607,-5.025980806717288,68.09609135241041,13.480632154897124,-5.84992455584455,3.0,8.0
644,644,cf951,Lu8 H9 N4,-0.9888935735708356,11.882264420771184,-4.762021293514529,77.97030258740871,6.096529575133135,-6.651229282771314,4.0,9.0
645,645,cf509,Lu8 H8 N3,-0.8478998383200776,13.07624523237794,-4.194610030779955,67.684484504388,3.872332538039948,-5.212282876205907,3.0,8.0
646,646,cf969,Lu8 N6 H8,-1.0459334920411825,11.510015618443544,-5.419643472465548,96.8043530228801,4.960731603350997,-8.49410401097659,6.0,8.0
647,647,cf155,Lu8 N6 H12,-0.8125782817682753,10.910153017307836,-4.432635444230626,75.08672609827978,4.023004063682842,-6.932940158821273,6.0,12.0
648,648,cf367,Lu8 H5 N3,-0.8985714699256278,14.552794915540703,-4.716033209459296,83.6900616014725,5.361983444895007,-5.815055190675599,3.0,5.0
649,649,cf703,Lu8 N4 H6,-0.8314703176640452,15.072224619861387,-3.2436087134719447,34.72883649548974,18.693012967625176,-2.5220558333864727,4.0,6.0
650,650,cf358,Lu8 H10 N3,-0.8787044735758432,11.431860807470466,-4.824151097291439,74.18585427934988,24.12044820262992,-7.485401118353095,3.0,10.0
651,651,cf735,Lu8 N8 H8,-0.8528558664396163,11.6331022567909,-5.116481076542432,78.2874919630015,4.885388627626894,-6.7951611750118674,8.0,8.0
652,652,cf351,Lu8 H15 N5,-0.7360013245592459,10.225367338872717,-4.202802303984425,86.11899923227625,0.25222521255389,-8.430117868817183,5.0,15.0
653,653,cf960,Lu8 H10,-0.4429557872774441,13.81710248629855,-2.686786402590338,73.46826869452515,3.672215197201509,-5.35173605754423,0.0,10.0
654,654,cf1334,Lu8 H5 N4,-1.015290173525607,13.18634530574116,-5.817772341317664,67.364415551782,12.330378946134289,-5.334841793352059,4.0,5.0
655,655,cf190,Lu8 H3 N8,-1.2859687021631736,12.715890029303408,-6.700688918065011,80.00257246765011,2.654915073253966,-6.318590069177501,8.0,3.0
656,656,cf967,Lu8 N8 H6,-0.6735018529407998,12.544393222307082,-5.126515868602008,102.7337841011442,3.977799571955338,-8.248962430530156,8.0,6.0
657,657,cf369,Lu8 H15 N4,-0.805405625626143,10.561915119730903,-3.853640435824652,78.62891241363893,3.665610053139974,-7.492808846228305,4.0,15.0
658,658,cf993,Lu8 N3 H10,-0.8800040893436831,11.345344139350786,-4.91066776541112,84.00059865664282,0.224951639223219,-7.410853803946916,3.0,10.0
659,659,cf759,Lu8 N4 H7,-0.9755427392902722,11.173368714407664,-6.526631285592337,129.88204000816927,27.022101982116,-13.84886188689563,4.0,7.0
660,660,cf1199,Lu8 H9 N2,-0.7470491075081028,12.226166552747417,-4.615543973568372,65.37446040834534,9.698443482336115,-5.502874477361085,2.0,9.0
661,661,cf130,Lu8 H14 N5,-0.7994999550282955,9.826097479544138,-4.891448816752156,85.97935963012166,3.903047739291937,-8.811867653031666,5.0,14.0
662,662,cf766,Lu8 H13 N5,-0.8341663552777251,10.690029809806877,-4.339152882500813,94.36299014122744,4.620810816315166,-8.906320572618476,5.0,13.0
663,663,cf554,Lu8 H4 N4,-1.0190687843414707,14.048269373004644,-5.730168126995356,86.21236203858071,5.887142715092597,-6.215987608727065,4.0,4.0
664,664,cf1152,Lu8 N4 H4,-1.0555194722164742,13.076851749470672,-6.701585750529327,214.3173359954068,20.857928708483367,-18.294191660921268,4.0,4.0
665,665,cf598,Lu8 H8 N4,-1.0102783763541083,10.432470936950285,-6.713279063049714,316.69527740859945,20.44262802405915,-33.753618726424335,4.0,8.0
666,666,cf108,Lu8 H10 N5,-0.9567966836007342,11.52518720028908,-4.601497582319615,102.79226103328968,4.017795490115353,-8.9844571233319,5.0,10.0
667,667,cf1155,Lu8 H14 N2,-0.789982505558631,11.038484484918088,-3.672661348415245,85.06574762758774,4.373317097736639,-7.7701013750871875,2.0,14.0
668,668,cf553,Lu8 N6 H9,-1.0224426757131764,10.210972593713525,-6.270223058460391,52.628152161934594,20.77787738712801,-5.748858216361629,6.0,9.0
669,669,cf761,Lu8 N4 H11,-0.9949511634837584,10.498088151711594,-5.274085761331884,87.96301358985717,3.546218807388207,-8.430890254516328,4.0,11.0
670,670,cf305,Lu8 N4 H3,-1.0713296741159866,15.034135666064762,-5.621864333935241,98.03923262165576,7.741743872880971,-6.651290254020274,4.0,3.0
671,671,cf591,Lu8 H5,-0.3748228687450486,19.139116067289585,-1.168191625018107,56.91237792472514,3.486618839595534,-2.9916361689916364,0.0,5.0
672,672,cf1351,Lu8 N1 H8,-0.6165618386251427,15.200722899414664,-2.3644976888206304,66.82834518266647,3.708664349109133,-4.425333552633129,1.0,8.0
673,673,cf333,Lu8 H6 N6,-1.3137613803090062,10.740144522932788,-7.220980477067213,199.2529698442604,10.323573269985664,-19.15394576344717,6.0,6.0
674,674,cf101,Lu8 N8 H4,-1.3429331035003995,11.73344370904425,-7.043056290955748,88.3154963294599,11.567724674107131,-7.824535243002085,8.0,4.0
675,675,cf565,Lu8 H17 N5,-0.6902576091752659,9.171505667932657,-4.73578599873401,73.1255633099676,8.140495810990073,-8.146053052182257,5.0,17.0
676,676,cf905,Lu8 H16 N6,-0.5752000224713508,9.260875676740705,-4.918207656592629,100.35722095695176,4.064367426612011,-10.917602181864998,6.0,16.0
677,677,cf750,Lu8 N8 H8,-1.1130319246894942,11.90245539236346,-4.847127940969874,109.867968481274,4.667516182616855,-9.314657637861275,8.0,8.0
678,678,cf562,Lu8 H7 N1,-0.6227017728178907,14.941749481071517,-3.307859893928482,64.56297670540704,1.509358711653174,-4.331268099146296,1.0,7.0
679,679,cf334,Lu8 H6 N5,-1.1645934838873615,11.88748213287753,-6.241662603964576,107.7484151460729,5.616695867820396,-9.17272371531742,5.0,6.0
680,680,cf1356,Lu8 H14 N2,-0.7504935673805448,9.917173893145836,-4.793971940187497,72.84787693148611,12.612301775096046,-7.684199710495226,2.0,14.0
681,681,cf1500,Lu8 H18,-0.6150523142221993,9.688774695847318,-3.772379150306529,83.40878496156955,3.387350004523483,-8.659026115579476,0.0,18.0
682,682,cf596,Lu8 N6 H9,-0.997718233551258,10.320726564831036,-6.1604690873428805,104.5112773332786,7.418932135132656,-10.314895925205244,6.0,9.0
683,683,cf1472,Lu8 N2 H2,-0.6915374079726462,20.33959816404125,-2.467693502625418,56.24192910040762,4.18048802489425,-2.7866229500456856,2.0,2.0
684,684,cf1224,Lu8 H7 N3,-0.8888605674987452,13.127263975469212,-4.735583246753009,85.49865642997142,5.643647601205994,-6.591742385573842,3.0,7.0
685,685,cf848,Lu8 H11 N7,-0.8611792804877041,10.723256546440972,-4.933137684328259,50.4511604748872,3.774352384410297,-4.736554840646114,7.0,11.0
686,686,cf410,Lu8 H3 N2,-0.6970591338881954,19.115647112601124,-2.446083656629646,61.103014992696735,4.079579883287826,-3.22048417695394,2.0,3.0
687,687,cf1029,Lu8 H17 N2,-0.7645693036029115,9.369199716422989,-4.442374357651086,73.71813772117311,5.914419701544445,-7.970306024721713,2.0,17.0
688,688,cf883,Lu8 H12 N4,-0.9793573297247348,10.0389628998834,-5.351662100116599,98.65924808848672,7.084567750951306,-9.997435593707516,4.0,12.0
689,689,cf279,Lu8 N2 H4,-0.7393925286357573,16.503381119425093,-3.990726023432046,59.44131262274379,9.284974253884554,-3.699188160783217,2.0,4.0
690,690,cf877,Lu8 H8 N6,-0.909795796027042,12.500152877694967,-4.429506213214123,62.19782133923281,10.439129277104344,-5.140301383702101,6.0,8.0
691,691,cf417,Lu8 N3 H8,-1.0146058973516214,11.979589696055044,-5.291265567102851,117.7684120203916,7.29399031497067,-10.008811839822156,3.0,8.0
692,692,cf1481,Lu8 H15 N1,-0.6778244620333377,10.593140957905772,-3.778265292094228,87.78002645716089,3.981002073115635,-8.346610441558425,1.0,15.0
693,693,cf241,Lu8 H15 N4,-0.8102915169454517,9.56030158268101,-4.855253972874544,85.69145471142734,4.020041942501365,-9.02916931450255,4.0,15.0
694,694,cf870,Lu8 N8 H10,-0.7651366660910963,10.58876162646212,-5.381238373537881,91.30799952547376,6.711878348103768,-8.759720961464097,8.0,10.0
695,695,cf17,Lu8 H20 N3,-0.6393661637233773,8.726847443806033,-4.419160620710096,72.2921584072971,8.292112653793938,-8.469142357936127,3.0,20.0
696,696,cf428,Lu8 H10 N2,-0.7694554414949379,11.61643611326781,-4.713938886732191,63.05126545106665,4.505574424465694,-5.474671122853739,2.0,10.0
697,697,cf884,Lu8 H6 N8,-1.0164794821896728,11.683108850280773,-5.987800240628318,98.14875124286016,8.539272471888484,-8.598229184545465,8.0,6.0
698,698,cf277,Lu8 H16 N2,-0.7369811092374641,10.14944726396046,-3.9389181206549257,72.82333531857296,3.867751042443554,-7.225122056114102,2.0,16.0
699,699,cf879,Lu8 N8 H2,-1.514573774648145,12.100469014384934,-8.027308763392844,154.0773298907452,4.791978265463469,-12.853528255571735,8.0,2.0
